title(공고명),body_text(공고내용),지원대상,소관기관,지원분야(대),지원분야(중),사업수행기관,문의처,신청기간,사업신청방법설명
2025년 정보보호제품 성능평가 지원 공모 사업 공고,"한국인터넷진흥원은 정보보호제품의 성능향상과 성능평가제도 활성화를 위해 대상제품군에 대한 성능평가 지원 사업을 아래와 같이 실시하오니 관심있는 기업들의 많은 참여 부탁드립니다. ☞ 대한민국에 본사를 둔 국내 정보보호제품 개발 기업 ☞ 성능평가ㆍ컨설팅 비용 일부 지원(7개 제품, 제품 당 최대 10백만원 이내) ※ 자세한 지원내용 공고문 참조",중소기업,과학기술정보통신부,경영,컨설팅,한국인터넷진흥원,"한국인터넷진흥원 02-405-5013, itsc@kisa.or.kr",20250613 ~ 20250704,이메일 접수 (각 성능평가기관(5개 기관)) ※ 기관별 이메일 상이 공고문 1p 참조
2025년 ICT 중소기업 정보보호 지원 사업 수요기업 모집 공고,"과학기술정보통신부와 한국인터넷진흥원은 지역 전략산업의 정보보호 내재화 촉진을 위해 보안에 취약한 중소기업을 대상으로 컨설팅, 보안제품, 클라우드 기반 보안서비스(SECaaS) 이용 지원 사업을 시행합니다. 2025년 ICT 중소기업 정보보호 지원사업의 수요기업을 아래와 같이 모집하고자 하오니, 많은 관심과 참여 바랍니다. ☞「중소기업기본법」 제2조에 따른 중소기업 중 지역 전략산업 영위기업 및 침해사고 피해기업 등 ※ 자세한 신청자격 공고문 참조 ☞ 일정규모 이상의 ICT 인프라를 보유한 기업으로 선정된 수요기업에 정보보호 컨설팅 및 보안솔루션 도입 비용 지원 - 컨설팅, 보안제품, SECaaS 지원 ※ 자세한 지원내용 공고문 참조",중소기업,과학기술정보통신부,기술,기술정보제공,한국인터넷진흥원,"한국인터넷진흥원 02-405-5031, risc@kisa.or.kr 및 지역센터 문의처 공고문 11p 참조",예산 소진시까지,온라인 접수 (KISA 지역정보보호센터)
[경기] 하남시 2025년 2차 중소기업육성기금 이자차액 지원계획 공고,「하남시 중소기업육성기금 설치 및 운용 조례」 제14조의 규정에 의하여 2025년도 하남시 중소기업육성기금(이자차액) 2차접수를 다음과 같이 공고합니다. ☞ 하남시 소재 중소기업 - 공고일 현재 관내 사업자등록 된 중소기업(사업자등록번호 기준) ☞ 업체당 2억원 이내 대출(신규)금 이자의 2% 지원 ※ 자세한 지원내용 공고문 참조,중소기업,경기도,금융,융자,기초자치단체,하남시청 투자유치과 기업정책팀(031-790-5503),20250623 ~ 20250704,"방문 및 우편 접수 - 접수처 : 경기도 하남시 대청로 10, 하남시청 투자유치과 기업정책팀"
[경기] 하남시 2025년 2차 중소기업육성기금(융자금) 접수 공고,"「하남시 중소기업육성기금 설치 및 운용 조례」 제14조의 규정에 의하여 2025년도 하남시 중소기업육성기금(융자금) 2차접수를 다음과 같이 공고합니다. ☞ 하남시 소재 중소기업 - 공고일 현재 관내 사업자등록 된 중소기업(사업자등록번호 기준) ☞ 융자 업체당 최대 2억 원 이내 지원 - 금리 : 연 2.0%  - 상환조건 : 2년 거치 2년 균분상환(2월, 5월, 8월, 11월)",중소기업,경기도,금융,융자,기초자치단체,하남시청 투자유치과 기업정책팀 (031-790-5503),20250623 ~ 20250704,"방문 및 우편 접수 - 접수처 : 12951 경기도 하남시 대청로 10 (신장동) 하남시청, 투자유치과 기업정책팀"
2025년 가상융합 과제 발굴 및 제작지원(콘텐츠고도화) 사업 모집 재공고,"대구디지털혁신진흥원에서는 지역기업의 가상융합 및 AI 기술 경쟁력 제고를 위해「2025년 가상융합 과제발굴 및 제작지원 사업」수행 기업을 모집합니다. 관심 있는 기업의 많은 신청 바랍니다. ☞ 대구지역 소재 가상융합 혹은 AI기술 보유기업(컨소시엄 구성 가능) ※ 컨소시엄의 경우 주관은 반드시 본사 소재지가 대구, 참여기업은 무관 ※ 접수기간 내 본사 또는 지사 이전 완료 必 ☞  기 개발된 가상융합 콘텐츠 고도화 지원",중소기업,대구광역시,기술,기술사업화/이전/지도,대구디지털혁신진흥원,"대구디지털혁신진흥원 ABB기반팀 053-422-9082, sima1118@dip.or.kr",20250707 ~ 20250708,"이메일 접수 후 원본서류 방문ㆍ우편 제출 - 이메일 : sima1118@dip.or.kr - 접수처 : 대구광역시 수성구 알파시티1로 170, 대구디지털혁신진흥원 6층 601호"
2025년 중국 역직구 한국식품관(티몰글로벌) 입점기업 추가 수시 모집 공고,"한국농수산식품유통공사에서 국내 식품 제조ㆍ수출하는 중견ㆍ중소 기업들을 대상으로 역직구 한국식품관 입점 및 통합 마케팅 등을 지원해드리는 사업입니다. ☞ 중견ㆍ중소 식품기업 ☞ 입점지원(3개 품목(SPU)/기업), 통합마케팅(온라인 프로모션) 지원 ※ 자세한 지원내용 공고문 참조",중소기업,농림축산식품부,수출,해외진출,한국농수산식품유통공사,한국농수산식품유통공사 마케팅지원부 061-931-0979 / jechoi@at.or.kr,상시 접수,온라인 접수 (수출종합지원시스템) ※ PDF 등 전자 파일로 제출
2025년 아세안 역직구 한국식품관(라자다) 입점기업 추가 수시 모집 공고,"한국농수산식품유통공사에서 중견ㆍ중소 식품기업을 대상으로 아세안(싱가포르ㆍ말레이시아ㆍ필리핀) 라자다 역직구 한국식품관 입점 및 온라인 프로모션 등 통합 마케팅을 지원해 드리는 사업입니다. ☞ 중견ㆍ중소 식품기업 ※ 대상품목 : 국산 식품(원료 원산지 무관, 최종생산물 기준) ☞ 입점지원(3개 품목(SPU)/기업), 통합마케팅(온라인 프로모션) 지원",중소기업,농림축산식품부,수출,시장개척,한국농수산식품유통공사,한국농수산식품유통공사 소비자사업부 061-931-0979 / jechoi@at.or.kr,상시 접수,온라인 접수 (수출종합지원시스템) ※ PDF 등 전자 파일로 제출
2026년 식품소재 및 반가공산업 육성 사업자 선정계획 공고,"식품산업진흥법 제19조의3(농산물가공품 생산 등의 지원) 및 농업‧농촌 및 식품산업기본법 제21조(식품산업의 육성)에 따라 국산 농산물 수요확대 및 부가가치 향상과 중소식품기업의 경쟁력 제고를 위한 식품소재 및 반가공 산업 육성 사업에 대한 2026년도 사업자 선정계획을 아래와 같이 공고합니다. ☞ 영농조합법인, 농업회사법인, 농협 등 생산자단체, 식품기업 ☞ 식품소재 및 반가공산업 관련 시설 및 장비구축 지원 - 개소당 총 사업비 700백만원(국고기준 210백만원) * 최대 1,500백만원",중소기업,농림축산식품부,경영,시설/입지지원,직접수행,농림축산식품부 푸드테크정책과 사업 담당자 044-201-2125 / 각 시ㆍ도 및 시군구 별로 문의처 상이 (공고문 3p 참조),20250623 ~ 20250722,방문 또는 우편 접수 - 접수처 : 각 시ㆍ도 및 시군구 (별첨1 참조)
[경기] 광명시 2025년 2차 지식재산 긴급지원(중소기업 IP 바로지원) 사업 모집 공고,"‘2025년 광명시 지식재산 긴급지원(중소기업 IP바로지원) 사업’을 다음과 같이 공고하오니, 본 사업에 참여를 원하는 기업은 경기지식재산센터로 문의 및 신청하여 주시기 바랍니다. ☞ 광명시 소재(본사기준)중소기업(중소기업 기본법 제2조 및 동법 시행령 제3조에 의거) - 신청일 현재 휴ㆍ폐업하지 않고, 세금 체납액이 없는 기업 - 동일건과 관련하여 타기관의 지원을 받지 않은 기업 ☞ 기업 당 2,000만원 이내 지원  - 특허ㆍ디자인전략, 디자인ㆍ브랜드개발, 특허기술홍보영상제작 등 지원 ※ 자세한 지원내용 공고문 참조",중소기업,경기도,경영,디자인/상품화/사업화,경기지식재산센터,경기지식재산센터 지식재산 긴급지원 사업 담당 031-500-3043,20250623 ~ 20250707,온라인 접수 (RIPC 지원사업 신청시스템) ※ 자세한 신청방법 공고문 참조
2025년 상해 자동차부품 전시회 (Automechanika Shanghai) 한국관 참가기업 모집 공고,"KOTRA와 아인글로벌는 2025년 11월 26일 ~ 11월 29일 (4일간) 중국 상해에서 개최되는 ‘2025 상해 자동차부품 전시회(Automechanika Sanghai)’ 한국관 참가기업을 아래와 같이 모집하오니 관심기업들의 많은 신청 바랍니다.  ☞ 2025 상해 자동차부품 전시회(Automechanika Sanghai) 한국관에 참가를 원하는 기업 - 전시품목 : 자동차부품(파워트레인부품, 외장부품, 미션부품, 인테리어제품, 자동차조명, 컴프레셔, 전장부품, 고무부품) 및 자동차정비 및 공구, 액세서리 등 ☞ 부스임차료와 장치비의 70%이내 국고지원, 운송비 1cbm 편도 100%, 한국관 디렉토리 제작비 100%, 행정지원, 마케팅 및 홍보, 전시회 현장 등 지원",중소기업,산업통상자원부,내수,오프라인,대한무역투자진흥공사,"아인글로벌 031-384-4089, kjsb2@ainglobal.org / KOTRA 해외전시팀 02-3460-3330 / KOTRA 고객전략팀 02-3460-7317 및 문의처 공고문 참조",20250618 ~ 20250704,※ 아래 4가지 신청을 모두 완료해야 최종 신청 완료로 간주 ① 온라인 신청(KOTRA 무역투자24 또는 글로벌 전시포털(GEP)) ② 수행기관 부속서류 이메일 제출(kjsb2@ainglobal.org) ③ buyKOREA 온라인 상품정보 등록/갱신(바이코리아 갱신 후 온라인신청 가능 / ‘25년도 참가기업의 경우 사업신청일 기준 최신 상품 정보로 신규 등록/혹은 갱신 필수) ④ 참가 신청금 납부
2025년 지산학 브랜치기업 기술혁신 역량강화를 위한 현장솔루션 랩(lab) 참여기업 모집 공고,"부산광역시와 부산테크노파크는 지산학 브랜치기업의 기술ㆍ경영 등의 애로를 종합 해소하고 브랜치기업의 기술경쟁력 강화를 위해 기업현장 중심의 맞춤형 1:1‘현장솔루션 랩(lab)’프로그램을 운영합니다. 이에, 참여기업 모집 공고를 다음과 같이 안내하오니 참가를 희망하는 기업에서는 많은 참여와 신청 바랍니다. ☞ 지산학 브랜치(1호~100호) 내 순수 기업브랜치 ☞ 기술ㆍ경영애로 해결을 위한 현장중심 1:1 맞춤형 컨설팅 지원 ※ 자세한 지원내용 공고문 참조",중소기업,부산광역시,경영,컨설팅,부산테크노파크,"부산테크노파크 지산학DX단 051-866-5347, yjh6803@btp.or.kr",예산 소진시까지,이메일 접수 (yjh6803@btp.or.kr) ※ PDF파일 제출
2025년 2분기 (최초) 고령자 고용지원금 신청서 접수 공고,"고령자의 고용촉진 및 고용안정을 위해 근로자를 새로 고용 또는 고용유지하여 60세 이상인 근로자의 수가 증가한 사업주에게 고령자 고용지원금을 지원하는 사업입니다. ☞ 60세 이상 근로자 수가 증가한 우선지원대상기업, 중견기업, 사회적기업 ※ 세부 지원자격은 공고문 참조(2~3p) ☞ 월 평균 지원 대상 근로자 수 증가 1명당 분기 30만원을 최대 2년간(8분기) 지원",중소기업,고용노동부,인력,고용유지,한국고용정보원,고용노동부 고객상담센터 (국번없이 1350) / 사업장 주소 관할 고용센터의 기업지원부서 (공고문 6~9p 참조),20250701 ~ 20250731,"온라인, 우편 및 방문 접수 - 온라인 : 고용24 홈페이지 - 접수처 : 사업장 소재지 관할 고용센터(기업지원부서)에 제출(공고문 6~9p 참조)"
세종 Invest On 투자 역량강화 배치 프로그램 보육기업 모집 재공고,"세종창조경제혁신센터는 지역 내 기술기반 우수기업의 성공적인 투자유치를 위하여 투자교육, 멘토링, ID피칭덱 리디자인, 자체투자 등 투자패키지 프로그램을 제공하고자 창업기업을 모집하오니 많은 관심과 참여바랍니다. ☞ 지역 내 기술기반 우수기업 - Track 1 : 세종시 소재(협약 3개월 이내 이전 예정) 창업 7년 미만 기업 - Track 2 : 세종시 소재(협약 3개월 이내 이전 예정) 창업 3년 미만 기업 ☞ 투자 전문가 2:1 전담 멘토링, IR피칭덱 디자인, 피칭스킬, IR 데모데이, 투자포럼 및 투자밋업 지원",창업벤처,세종특별자치시,경영,컨설팅,세종창조경제혁신센터,세종창조경제혁신센터 창업보육팀 044-999-0504,20250618 ~ 20250706,이메일 접수 (sejong-lab@ccei.kr)
2025년 중소기업 살생물제품 승인자료 생산비용 지원사업 지원사업장 모집 공고,"한국생산기술연구원은 환경부 「2025년 중소기업 살생물제 승인 전과정 지원」사업의 수행기관으로, 살생물제품 승인자료 생산비용 지원사업을 다음과 같이 공고하오니, 참여를 희망하는 기업(협의체)은 신청하여 주시기 바랍니다. ☞ 승인된 살생물물질이 함유된 Ⅰ그룹(살균제 등) 및 Ⅱ그룹(목재용 보존제 등) 살생물제품을 승인 신청하여 접수번호를 부여받은 중소기업 ☞ 국내ㆍ외 시험기관에서 실시하여 살생물제품 승인신청자료로 생산‧제출 완료된 성분분석 및 효과·효능 시험자료 생산비용 일부 지원 ※ 자세한 지원내용 공고문 참조",중소기업,환경부,기술,기술사업화/이전/지도,한국생산기술연구원,한국생산기술연구원(화학물질안전성평가센터) 041-589-8368 / KOTITI시험연구원(환경안전정책사업단) 02-3451-7304,예산 소진시까지,이메일 접수 (yjcheon@kotiti.re.kr) ※ 메일 제목에 따라 자동 분류되므로 반드시 [제품 시험자료 생산비용_기업명]으로 작성
2025년 중소기업 살생물제품 승인 컨설팅 비용 지원사업 지원사업장 모집 공고,"한국생산기술연구원은 환경부 「2025년 중소기업 살생물제 승인 전과정 지원」사업의 수행기관으로, 살생물제품 승인 컨설팅 비용 지원사업을 다음과 같이 공고하오니, 참여를 희망하는 기업(협의체)은 신청하여 주시기 바랍니다. ☞ 승인된 살생물물질이 함유된 Ⅰ그룹(살균제 등) 및 Ⅱ그룹(목재용 보존제 등) 살생물제품을 승인 신청하여 접수번호를 부여받은 중소기업 ☞ 살생물제품 승인 컨설팅 비용 일부 지원 ※ 자세한 지원내용 공고문 참조",중소기업,환경부,경영,컨설팅,한국생산기술연구원,한국생산기술연구원(화학물질안전성평가센터) 041-589-8368 / KOTITI시험연구원(환경안전정책사업단) 02-3451-7304,예산 소진시까지,이메일 접수 (yjcheon@kotiti.re.kr) ※ 메일 제목에 따라 자동 분류되므로 반드시 [제품 컨설팅 비용지원_기업명]으로 작성
