title(공고명),body_text(공고내용),지원대상,소관기관,지원분야(대),지원분야(중),사업수행기관,문의처,신청기간,사업신청방법설명
[경남] 2025년 강소연구개발특구 의료기기 전문 제조기업 육성사업 4차년도 수혜기업 모집 공고,"김해의생명산업진흥원에서는 경남 및 수도권 창업기업과 경남도 내 제조기업을 연계하여 지역기업의 매출 증대 및 일자리 창출을 지원하기 위하여 지역 내 우수 의료기기 제조기업체 분들을 모시고자 하오니, 전문 제조 역량을 가진 지역기업들의 많은 신청 바랍니다. ☞ 경상남도 소재 식약처 허가 양산형 의료기기 제조가 가능한 기업체 ☞ 의료기기 제조를 원하는 기업ㆍ창업기업과 전문 제조기업 연계 지원 - (경남) 도내 제조기업(제조기반) ↔ (경남, 수도권) 스타트업(아이템) 연계 신사업 기회 제공 - 참여기업(지역 기반 제조기업)의 병원 연계 판로 확대 제공 - 제조기업-병원 연계 네트워크 및 기술 발굴 Bridge 기회 제공",중소기업,경상남도,기술,기술사업화/이전/지도,김해의생명산업진흥원,(재)김해의생명산업진흥원 사업담당자 055-310-1472,상시 접수,"이메일, 방문, 우편 접수 - 이메일 : 원출처 공고문 참조 - 주소 : (50969) 경상남도 김해시 주촌면 골든루트로 80-59, 테크노타운 603-1호"
2025년 중소기업 정책자금 융자계획 변경 공고,"「중소기업진흥에 관한 법률」 제66조 및 제67조에 따른 “2025년도 중소기업 정책자금 융자계획”을 다음과 같이 변경 공고합니다. 본 공고는「2025년 중소기업 정책자금 융자계획 공고」(중소벤처기업부 공고 제2025-217호, 2025. 3. 31.)에서 변경한 공고입니다. ☞「중소기업기본법」제2조에 따른 중소기업으로 사업별 정책자금 신청대상에 해당하는 기업 ※ 자세한 신청대상 공고문 참조 ☞ 총 지원규모 융자(4조 5,280억원), 이차보전(6,027억원) 이내 지원 - 자금분야 : 혁신창업 사업화, 신시장진출 지원, 신성장기반, 재도약지원, 긴급경영안정, 밸류체인 안정화",중소기업,중소벤처기업부,금융,융자,중소벤처기업진흥공단,중소기업 통합콜센터 (국번없이)1357 / 정책자금 안내 콜센터 1811-3655,예산 소진시까지,온라인 접수 (중진공 누리집을 통해 융자 신청)
2025년 중소기업 K-뷰티론 정책자금 지원계획 공고,"「중소기업진흥에 관한 법률」 제66조 및 제67조에 따른 “2025년 중소기업 K-뷰티론 정책자금 지원계획”을 다음과 같이공고합니다. ☞ 「중소기업기본법」 제2조에 따른 중소기업으로, 발주(추천)서를 보유한 발주기업 ☞ 기업 당 연간 2억원 이내 지원 지원 - 예산규모 : ‘25년 200억원(창업기반지원자금100억원, 혁신성장지원자금100억원) ※ 자세한 지원내용 공고문 참조",중소기업,중소벤처기업부,금융,융자,중소벤처기업진흥공단,"중소기업 통합콜센터(국번없이 1357), 정책자금 안내콜센터(1811-3655), 중진공 지역혁신금융팀(02-3211-5603)",예산 소진시까지,온라인 접수 (중진공 누리집)
2025년 해외규격인증획득지원사업 패스트트랙 참여기업 모집 변경 공고,"중소기업의 해외시장진출에 필요한 해외인증획득을 지원하는「해외규격인증획득지원사업」패스트트랙 참여기업 모집을 다음과 같이 공고합니다. 본 공고는「2025년 해외규격인증획득지원사업 패스트트랙 참여기업 모집공고」(중소벤처기업부 공고 제2024-134호, 2025. 2. 24.)에서 변경한 공고입니다. ☞ 전년도 직접수출액 5,000만불 미만의 중소기업 ※ 단, 글로벌 강소기업 1000+ 지정기업은 5,000만불 이상도 지원 가능 ☞ 8개 해외규격인증획득에 필수적으로 소요되는 인증비, 시험비 및 컨설팅비 등 인증획득비용의 일부(50%~70%) 지원 - 기업당 최대4건, 1억원 한도 내 지원(일반-패스트트랙합산)",중소기업,중소벤처기업부,수출,해외진출,한국화학융합시험연구원,한국화학융합시험연구원(KTR) 수출인증지원센터 02-2164-0173∼8,상시 접수,온라인 접수 (해외규격인증획득지원센터)
진주중앙시장 비단길청년몰 컬쳐살롱 청년상인 모집 공고,"진주중앙시장 내 빈 점포를 활용하여 전통시장 상권 활성화와 청년 상인을 육성하기 위해 창업에 대한 열정과 도전정신을 가진 청년 창업자를 모집하오니 적극 지원하여 주시기 바랍니다. ☞ 19세이상~39세이하 청년상인 ※ 협약기간동안 진주시에 주소를 두어야 함 ☞ 공동공간 무료이용, 임차료, 홍보ㆍ마케팅 지원 - 공동공간 무료이용 : 청춘아뜰리에, 청춘아지트, 청춘살롱, 비단길아트월 - 임차료 지원 : 입점일로부터 1년간 임차료 전액, 2년차부터 50% 지원 - 홍보ㆍ마케팅 : 청년몰 활성화를 위한 사업 지원",소상공인,경상남도,경영,시설/입지지원,기초자치단체,진주시 일자리경제과 055-749-8171,상시 접수,"전화문의 후 직접 방문 접수 - 접수처 : 진주시청 일자리경제과 전통시장팀 (진주시 동진로 155, 진주시청 3층 일자리경제과) ※ 반드시 담당자와 유선전화(055-749-8171) 확인 후 신청, 방문이 어려운 경우 전화"
진주중앙시장 비단길청년몰 푸드존 청년상인 모집 공고,"진주중앙시장 내 빈 점포를 활용하여 전통시장 상권 활성화와 청년 상인을 육성하기 위해 창업에 대한 열정과 도전정신을 가진 청년 창업자를 모집하오니 적극 지원하여 주시기 바랍니다. ☞ 19세이상~39세이하 청년상인 ※ 선정후 진주시로 전입신고를 반드시 해야 하며, 협약기간동안 진주시에 주소를 두어야 함. ☞ 주방설비, 공용세척실, 공용 식사공간, 공용창고, 홍보ㆍ마케팅 등 지원 - 모집 점포 : 5개 외식 점포(카페(샐러드)1팀, 일식1팀, 한(양)식3팀)",중소기업,경상남도,경영,시설/입지지원,기초자치단체,진주시 일자리경제과 055-749-8171,상시 접수,"전화문의 후 직접 방문 접수 - 접수처 : 진주시청 일자리경제과 전통시장팀 (진주시 동진로 155, 진주시청 3층 일자리경제과) ※ 반드시 담당자와 유선전화(☏055-749-8171) 확인 후 신청"
2025년 절삭공구ㆍ가공 빅데이터를 활용한 첨단제조 플랫폼 기반구축 및 실증사업 기술지도 수요기업 모집 공고(산업혁신 기반구축사업),"(재)대구기계부품연구원에서 추진 중인 「절삭공구/가공 빅데이터를 활용한 첨단제조 플랫폼 기반구축 및 실증사업」에서 절삭공구/가공 제조현장 AI 솔루션 활용 및 데이터 표준화 기술지도의 공고를 아래와 같이 진행하오니 관심있는 기업의 많은 참여를 바랍니다.  ☞ 사업장(본사, 공장, 지사(독립된 생산 기능을 갖춘 지사)) 중 1개 이상을 보유하고 공고일 기준 영업활동을 하고 있는 기계부품산업 관련 중소기업 ☞ 절삭공구/가공 제조현장 AI 솔루션 활용 및 데이터 표준화 기술지도 등 지원",중소기업,대구광역시,기술,기술사업화/이전/지도,대구기계부품연구원,대구기계부품연구원 053-286-6804,상시 접수,이메일 접수 (ltack@dmi.re.kr)
[경기] 포천시 2025년 현장기술돌봄이 지원사업 참여기업 모집 공고,"포천시 섬유기업 기술경쟁력 강화와 수출 활성화를 위해 포천시와 경기대진테크노파크, 한국섬유소재연구원에서는「2025년 포천시 현장기술돌봄이 지원사업」을 아래와 같이 모집 공고하오니, 섬유 관련 기업인들의 많은 관심과 참여 바랍니다. ☞ 포천시 소재(본사ㆍ공장) 섬유기업 및 관련기업 ☞ 현장 애로기술 지원, 인프라공동활용, 역량강화, 조직변환 기업 당 연간 300만원 이내 지원",중소기업,경기도,기술,기술사업화/이전/지도,경기대진테크노파크,"지역산업팀 031-539-5051, songy64@gdtp.or.kr / 기업성장센터 031-860-0955, jinari@koteri.re.kr",차수별 상이,"방문, 전화, 이메일 접수 - 접수처 : 경기도 포천시 자작로 155 시험생산동 2층 / 경기도 양주시 남면 검준길 170 한국섬유소재연구원 신관 3층 - 문의처 : 031-539-5051 / 031-860-0955 - 이메일 : songy64@gdtp.or.kr / jinari@koteri.re.kr ※ 지원분야별 신청방법이 상이하므로 공고문 2p 참조"
2025년 스케일업 팁스(일반형) 기업 지원계획 공고,"민간투자와 연계하여 기술집약형 유망 중소벤처기업의 도전과 혁신, 스케일업을 지원하기 위한「2025년 스케일업 팁스(일반형) 기업 지원계획」을 다음과 같이 공고하오니, 동 프로그램에 참여하고자 하는 중소벤처기업은 사업 안내에 따라 신청하시기 바랍니다. ☞「중소기업기본법」 제2조에서 정한 중소기업 - 스케일업 팁스 운영사로부터 10억원 이상 투자 받고 추천된 중소벤처기업 ※ 사업별 대상 상이 공고문 참조 ☞ 출연 R&D 최대 12억원, 지분투자 1배수 이내 매칭, 최대 20억원 지원 - 출연 R&D : 스케일업 팁스 운영사로부터 10억원 이상 투자 유치 - 지분투자 : 스케일업 팁스 R&D 마일스톤 달성 및 운영사로부터 5억원 이상 후속투자 유치",중소기업,중소벤처기업부,금융,펀드/투자,중소기업기술정보진흥원,스케일업 팁스 운영사별 신청ㆍ문의처 공고문 24~27p 참조,상시 접수,"온라인, 이메일 접수 - 출연 R&D : 범부처통합연구지원시스템 - 지분투자 : scaleuptips@tipa.or.kr ※ 사업별 상이 공고문 참조"
[경기] 시흥시 2025년 대야기계장비 소공인특화지원센터 자율사업 통합 모집 공고,"시흥산업진흥원(대야기계장비 소공인특화지원센터)에서는 집적지내 소공인의 경영 역량강화와 경쟁력를 향상시키기 위해「2025년 대야기계장비 소공인특화지원센터 자율사업 추가 모집」을 다음과 같이 공고하오니 사업 참여를 희망하는 소공인은 아래 내용에 따라 신청하시기 바랍니다. ☞ C25, C29업종 소공인(상시 근로자 수 10인 미만 제조업) 업체, 업체 소재지가 집적지 내 위치해 있는 업체 - 대야기타기계장비센터 집적지 : 시흥시 대야동, 신천동, 은행동, 신현동, 매화동, 과림동 ☞ 맞춤형 컨설팅, 기업인증 취득, 협업제품제작, 공정개선, 통합 마케팅 등 지원 ※ 자세한 지원내용 공고문 참조",소상공인,경기도,기술,단독기술개발,시흥산업진흥원,"대야기계장비 소공인특화지원센터 031-317-2152, siheung@sida.kr",예산 소진시까지,온라인 접수 (소상공인24)
[경기] 화성시 2025년 기업 맞춤형 원스톱 서비스 참가기업 모집 공고,"화성산업진흥원은 화성시 중소ㆍ벤처기업 및 예비창업자에게 기업 하기 좋은 환경을 제공하기 위해 기업이 희망하는 분야의 자문을 제공하는 “기업 맞춤형 원스톱 서비스” 사업을 시행하고자합니다. 이에, 전문가와 컨설팅을 희망하는 화성시 중소ㆍ벤처기업 및 예비 창업자분들의 많은 관심과 지원 바랍니다. ☞ 화성시 관내 중소ㆍ벤처기업 및 예비창업자 - 본사, 공장, 연구소 중 1개 이상 화성시 소재 중소・벤처기업 - 화성시에 거주지가 있는 예비창업 ☞ 기업 희망 분야의 전문가를 매칭하여 기업당 최대 3회 컨설팅 제공 지원 - 자문분야 : 창업, 기술, 인증, 생산관리, 판로개척, 경영지원, 인력ㆍ채용 등",중소기업,경기도,경영,컨설팅,화성산업진흥원,"화성산업진흥원 중소기업지원센터운영팀 031-377-6340, 031-378-6095",예산 소진시까지,이메일 접수 (ki75@hsbiz.or.kr)
[경북] 영양군 2025년 소상공인 카드수수료 지원사업 참여점포 모집 공고,"경상북도경제진흥원에서는 국내외 경기침체로 어려움을 겪고 있는 소상공인들을 위한 '소상공인 카드수수료 지원사업' 참여점포를 다음과 같이 모집하오니 많은 신청 부탁드립니다. ☞ 2024년 매출액 1억원 이하이며, 사업자등록증 상의 소재지가 영양군인 소상공인 ☞ 2024년도 카드 매출액의 0.5% 업체당 최저 5만원, 최대 50만원 지원",소상공인,경상북도,경영,시설/입지지원,경상북도경제진흥원,"경상북도경제진흥원 북부지소 054-900-3800, 3839 / 영양군 소상공인연합회 010-4119-3695",예산 소진시까지,"온라인 및 방문 접수 - 온라인 : 행복카드 kr - 접수처 : 경상북도경제진흥원 북부지소(안동시 북순환로 387, 2층), 읍, 면, 동 행정복지센터 / 영양군 소상공인연합회(영양군 영양읍 황용길 239-25)"
[경북] 예천군 2025년 소상공인 카드수수료 지원사업 참여점포 모집 공고,"경상북도경제진흥원에서는 국내외 경기침체로 어려움을 겪고 있는 소상공인들을 위한 '소상공인 카드수수료 지원사업' 참여점포를 다음과 같이 모집하오니 많은 신청 부탁드립니다. ☞ 2024년 매출액 1억원 이하이며, 사업자등록증 상의 소재지가 예천군인 소상공인 ☞ 2024년도 카드 매출액의 0.5% 업체당 최저 5만원, 최대 50만원 지원",소상공인,경상북도,경영,시설/입지지원,경상북도경제진흥원,"경상북도경제진흥원 북부지소 054-900-3800, 3839",예산 소진시까지,"온라인 및 방문 접수 - 온라인 : 행복카드 kr - 접수처 : 경상북도경제진흥원 북부지소(안동시 북순환로 387, 2층), 읍, 면, 동 행정복지센터"
